62.325562	1.250039	10.000000	0.000000	1.000000	
62.325562	1.250039	10.000000	0.000000	1.000000	
62.325562	1.250039	10.000000	0.000000	1.000000	
62.325562	1.250039	10.000000	0.000000	1.000000	
62.325562	1.250039	10.000000	0.000000	1.000000	
62.325562	1.250039	10.000000	0.000000	1.000000	
62.325562	1.250039	10.000000	0.000000	1.000000	
62.325562	1.250039	10.000000	0.000000	1.000000	
62.325562	1.250039	10.000000	0.000000	1.000000	
62.325562	1.250039	10.000000	0.026333	1.111606	
62.325562	1.250039	10.000000	0.024250	1.141959	
62.325562	1.250039	10.000000	0.025167	1.939373	
62.325562	1.250039	10.000000	0.023708	2.035226	
62.325562	1.250039	10.000000	0.024708	2.577229	
62.325562	1.250039	10.000000	0.026542	2.469400	
62.325562	1.250039	10.000000	0.020375	2.355534	
62.325562	1.250039	10.000000	0.025750	3.267371	
62.325562	1.250039	10.000000	0.030292	3.211556	
62.325562	1.250039	10.000000	0.022792	3.313490	
62.325562	1.250039	10.000000	0.024583	4.684405	
62.325562	1.250039	10.000000	0.025292	4.777037	
62.325562	1.250039	10.000000	0.024000	5.223095	
62.325562	1.250039	10.000000	0.052542	1.112414	
62.325562	1.250039	10.000000	0.050708	1.125616	
62.325562	1.250039	10.000000	0.046292	1.891158	
62.325562	1.250039	10.000000	0.049583	1.996851	
62.325562	1.250039	10.000000	0.052500	1.972488	
62.325562	1.250039	10.000000	0.049542	1.954745	
62.325562	1.250039	10.000000	0.049708	2.475885	
62.325562	1.250039	10.000000	0.050042	2.596398	
62.325562	1.250039	10.000000	0.046333	3.454642	
62.325562	1.250039	10.000000	0.050625	3.224832	
62.325562	1.250039	10.000000	0.051750	3.315873	
62.325562	1.250039	10.000000	0.047833	3.262610	
62.325562	1.250039	10.000000	0.052625	5.243319	
62.325562	1.250039	10.000000	0.050500	5.159494	
62.325562	1.250039	10.000000	0.050000	5.178963	
62.325562	1.250039	10.000000	0.074333	1.112049	
62.325562	1.250039	10.000000	0.075500	1.132504	
62.325562	1.250039	10.000000	0.074708	1.103383	
62.325562	1.250039	10.000000	0.076625	1.997101	
